For Query: parallel languages languages for parallel computation

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  N  	  0.000  	  0.000
04  	  N  	  0.000  	  0.000
05  	  N  	  0.000  	  0.000
06  	  N  	  0.000  	  0.000
07  	  N  	  0.000  	  0.000
08  	  N  	  0.000  	  0.000
09  	  N  	  0.000  	  0.000
10  	  N  	  0.000  	  0.000
11  	  N  	  0.000  	  0.000
12  	  N  	  0.000  	  0.000
13  	  N  	  0.000  	  0.000
14  	  N  	  0.000  	  0.000
15  	  N  	  0.000  	  0.000
16  	  R  	  0.062  	  0.200
17  	  N  	  0.059  	  0.200
18  	  R  	  0.111  	  0.400
19  	  R  	  0.158  	  0.600
20  	  N  	  0.150  	  0.600
21  	  N  	  0.143  	  0.600
22  	  N  	  0.136  	  0.600
23  	  R  	  0.174  	  0.800
24  	  N  	  0.167  	  0.800
25  	  N  	  0.160  	  0.800
26  	  N  	  0.154  	  0.800
27  	  N  	  0.148  	  0.800
28  	  N  	  0.143  	  0.800
29  	  N  	  0.138  	  0.800
30  	  N  	  0.133  	  0.800
31  	  N  	  0.129  	  0.800
32  	  N  	  0.125  	  0.800
33  	  R  	  0.152  	  1.000
34  	  N  	  0.147  	  1.000
35  	  N  	  0.143  	  1.000
36  	  R  	  0.167  	  1.200
37  	  N  	  0.162  	  1.200
38  	  R  	  0.184  	  1.400
39  	  N  	  0.179  	  1.400
40  	  N  	  0.175  	  1.400
41  	  N  	  0.171  	  1.400
42  	  N  	  0.167  	  1.400
43  	  N  	  0.163  	  1.400
44  	  N  	  0.159  	  1.400
45  	  N  	  0.156  	  1.400
46  	  N  	  0.152  	  1.400
47  	  N  	  0.149  	  1.400
48  	  N  	  0.146  	  1.400
49  	  N  	  0.143  	  1.400
50  	  N  	  0.140  	  1.400
51  	  N  	  0.137  	  1.400
52  	  R  	  0.154  	  1.600
53  	  N  	  0.151  	  1.600
54  	  N  	  0.148  	  1.600
55  	  N  	  0.145  	  1.600
56  	  N  	  0.143  	  1.600
57  	  N  	  0.140  	  1.600
58  	  R  	  0.155  	  1.800
59  	  N  	  0.153  	  1.800
60  	  N  	  0.150  	  1.800
61  	  N  	  0.148  	  1.800
62  	  N  	  0.145  	  1.800
63  	  N  	  0.143  	  1.800
64  	  N  	  0.141  	  1.800
65  	  N  	  0.138  	  1.800
66  	  N  	  0.136  	  1.800
67  	  N  	  0.134  	  1.800
68  	  N  	  0.132  	  1.800
69  	  N  	  0.130  	  1.800
70  	  N  	  0.129  	  1.800
71  	  N  	  0.127  	  1.800
72  	  N  	  0.125  	  1.800
73  	  N  	  0.123  	  1.800
74  	  N  	  0.122  	  1.800
75  	  N  	  0.120  	  1.800
76  	  R  	  0.132  	  2.000
77  	  N  	  0.130  	  2.000
78  	  R  	  0.141  	  2.200
79  	  N  	  0.139  	  2.200
80  	  N  	  0.138  	  2.200
81  	  N  	  0.136  	  2.200
82  	  N  	  0.134  	  2.200
83  	  N  	  0.133  	  2.200
84  	  N  	  0.131  	  2.200
85  	  N  	  0.129  	  2.200
86  	  N  	  0.128  	  2.200
87  	  N  	  0.126  	  2.200
88  	  N  	  0.125  	  2.200
89  	  N  	  0.124  	  2.200
90  	  N  	  0.122  	  2.200
91  	  N  	  0.121  	  2.200
92  	  N  	  0.120  	  2.200
93  	  R  	  0.129  	  2.400
94  	  N  	  0.128  	  2.400
95  	  N  	  0.126  	  2.400
96  	  N  	  0.125  	  2.400
97  	  N  	  0.124  	  2.400
98  	  R  	  0.133  	  2.600
99  	  R  	  0.141  	  2.800
100  	  N  	  0.140  	  2.800
