For Query: articles describing the relationship between data types and concurrency e g what is the type of a process when is a synchronization attempt between two processes type correct in a message passing system is there any notion of the types of messages i e any way to check that the sender of the message and the receiver are both treating the bit stream as some particular type

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  N  	  0.000  	  0.000
04  	  N  	  0.000  	  0.000
05  	  N  	  0.000  	  0.000
06  	  N  	  0.000  	  0.000
07  	  N  	  0.000  	  0.000
08  	  N  	  0.000  	  0.000
09  	  N  	  0.000  	  0.000
10  	  N  	  0.000  	  0.000
11  	  N  	  0.000  	  0.000
12  	  N  	  0.000  	  0.000
13  	  N  	  0.000  	  0.000
14  	  N  	  0.000  	  0.000
15  	  N  	  0.000  	  0.000
16  	  N  	  0.000  	  0.000
17  	  N  	  0.000  	  0.000
18  	  N  	  0.000  	  0.000
19  	  N  	  0.000  	  0.000
20  	  N  	  0.000  	  0.000
21  	  N  	  0.000  	  0.000
22  	  N  	  0.000  	  0.000
23  	  N  	  0.000  	  0.000
24  	  N  	  0.000  	  0.000
25  	  N  	  0.000  	  0.000
26  	  N  	  0.000  	  0.000
27  	  N  	  0.000  	  0.000
28  	  N  	  0.000  	  0.000
29  	  N  	  0.000  	  0.000
30  	  N  	  0.000  	  0.000
31  	  N  	  0.000  	  0.000
32  	  N  	  0.000  	  0.000
33  	  N  	  0.000  	  0.000
34  	  N  	  0.000  	  0.000
35  	  N  	  0.000  	  0.000
36  	  N  	  0.000  	  0.000
37  	  N  	  0.000  	  0.000
38  	  N  	  0.000  	  0.000
39  	  N  	  0.000  	  0.000
40  	  N  	  0.000  	  0.000
41  	  N  	  0.000  	  0.000
42  	  N  	  0.000  	  0.000
43  	  N  	  0.000  	  0.000
44  	  N  	  0.000  	  0.000
45  	  N  	  0.000  	  0.000
46  	  N  	  0.000  	  0.000
47  	  N  	  0.000  	  0.000
48  	  N  	  0.000  	  0.000
49  	  N  	  0.000  	  0.000
50  	  N  	  0.000  	  0.000
51  	  N  	  0.000  	  0.000
52  	  N  	  0.000  	  0.000
53  	  N  	  0.000  	  0.000
54  	  N  	  0.000  	  0.000
55  	  N  	  0.000  	  0.000
56  	  N  	  0.000  	  0.000
57  	  N  	  0.000  	  0.000
58  	  N  	  0.000  	  0.000
59  	  N  	  0.000  	  0.000
60  	  N  	  0.000  	  0.000
61  	  N  	  0.000  	  0.000
62  	  N  	  0.000  	  0.000
63  	  N  	  0.000  	  0.000
64  	  R  	  0.016  	  0.200
65  	  N  	  0.015  	  0.200
66  	  R  	  0.030  	  0.400
67  	  N  	  0.030  	  0.400
68  	  N  	  0.029  	  0.400
69  	  N  	  0.029  	  0.400
70  	  N  	  0.029  	  0.400
71  	  N  	  0.028  	  0.400
72  	  N  	  0.028  	  0.400
73  	  N  	  0.027  	  0.400
74  	  N  	  0.027  	  0.400
75  	  N  	  0.027  	  0.400
76  	  N  	  0.026  	  0.400
77  	  N  	  0.026  	  0.400
78  	  N  	  0.026  	  0.400
79  	  N  	  0.025  	  0.400
80  	  N  	  0.025  	  0.400
81  	  N  	  0.025  	  0.400
82  	  N  	  0.024  	  0.400
83  	  N  	  0.024  	  0.400
84  	  N  	  0.024  	  0.400
85  	  N  	  0.024  	  0.400
86  	  N  	  0.023  	  0.400
87  	  N  	  0.023  	  0.400
88  	  N  	  0.023  	  0.400
89  	  N  	  0.022  	  0.400
90  	  N  	  0.022  	  0.400
91  	  N  	  0.022  	  0.400
92  	  N  	  0.022  	  0.400
93  	  N  	  0.022  	  0.400
94  	  N  	  0.021  	  0.400
95  	  N  	  0.021  	  0.400
96  	  N  	  0.021  	  0.400
97  	  N  	  0.021  	  0.400
98  	  N  	  0.020  	  0.400
99  	  N  	  0.020  	  0.400
100  	  N  	  0.020  	  0.400
