For Query: parallel languages languages for parallel computation

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  N  	  0.667  	  0.400
04  	  R  	  0.750  	  0.600
05  	  R  	  0.800  	  0.800
06  	  N  	  0.667  	  0.800
07  	  N  	  0.571  	  0.800
08  	  R  	  0.625  	  1.000
09  	  N  	  0.556  	  1.000
10  	  R  	  0.600  	  1.200
11  	  R  	  0.636  	  1.400
12  	  R  	  0.667  	  1.600
13  	  N  	  0.615  	  1.600
14  	  R  	  0.643  	  1.800
15  	  N  	  0.600  	  1.800
16  	  N  	  0.562  	  1.800
17  	  N  	  0.529  	  1.800
18  	  N  	  0.500  	  1.800
19  	  R  	  0.526  	  2.000
20  	  R  	  0.550  	  2.200
21  	  N  	  0.524  	  2.200
22  	  R  	  0.545  	  2.400
23  	  N  	  0.522  	  2.400
24  	  R  	  0.542  	  2.600
25  	  N  	  0.520  	  2.600
26  	  N  	  0.500  	  2.600
27  	  N  	  0.481  	  2.600
28  	  R  	  0.500  	  2.800
29  	  R  	  0.517  	  3.000
30  	  N  	  0.500  	  3.000
31  	  N  	  0.484  	  3.000
32  	  N  	  0.469  	  3.000
33  	  R  	  0.485  	  3.200
34  	  N  	  0.471  	  3.200
35  	  N  	  0.457  	  3.200
36  	  N  	  0.444  	  3.200
37  	  R  	  0.459  	  3.400
38  	  N  	  0.447  	  3.400
39  	  N  	  0.436  	  3.400
40  	  N  	  0.425  	  3.400
41  	  N  	  0.415  	  3.400
42  	  N  	  0.405  	  3.400
43  	  N  	  0.395  	  3.400
44  	  N  	  0.386  	  3.400
45  	  N  	  0.378  	  3.400
46  	  N  	  0.370  	  3.400
47  	  N  	  0.362  	  3.400
48  	  N  	  0.354  	  3.400
49  	  N  	  0.347  	  3.400
50  	  N  	  0.340  	  3.400
51  	  N  	  0.333  	  3.400
52  	  N  	  0.327  	  3.400
53  	  N  	  0.321  	  3.400
54  	  N  	  0.315  	  3.400
55  	  N  	  0.309  	  3.400
56  	  N  	  0.304  	  3.400
57  	  R  	  0.316  	  3.600
58  	  N  	  0.310  	  3.600
59  	  N  	  0.305  	  3.600
60  	  N  	  0.300  	  3.600
61  	  N  	  0.295  	  3.600
62  	  N  	  0.290  	  3.600
63  	  N  	  0.286  	  3.600
64  	  N  	  0.281  	  3.600
65  	  N  	  0.277  	  3.600
66  	  N  	  0.273  	  3.600
67  	  N  	  0.269  	  3.600
68  	  N  	  0.265  	  3.600
69  	  N  	  0.261  	  3.600
70  	  N  	  0.257  	  3.600
71  	  N  	  0.254  	  3.600
72  	  N  	  0.250  	  3.600
73  	  N  	  0.247  	  3.600
74  	  R  	  0.257  	  3.800
75  	  N  	  0.253  	  3.800
76  	  N  	  0.250  	  3.800
77  	  N  	  0.247  	  3.800
78  	  N  	  0.244  	  3.800
79  	  N  	  0.241  	  3.800
80  	  N  	  0.237  	  3.800
81  	  N  	  0.235  	  3.800
82  	  R  	  0.244  	  4.000
83  	  N  	  0.241  	  4.000
84  	  N  	  0.238  	  4.000
85  	  N  	  0.235  	  4.000
86  	  N  	  0.233  	  4.000
87  	  N  	  0.230  	  4.000
88  	  N  	  0.227  	  4.000
89  	  N  	  0.225  	  4.000
90  	  N  	  0.222  	  4.000
91  	  N  	  0.220  	  4.000
92  	  N  	  0.217  	  4.000
93  	  N  	  0.215  	  4.000
94  	  N  	  0.213  	  4.000
95  	  N  	  0.211  	  4.000
96  	  N  	  0.208  	  4.000
97  	  N  	  0.206  	  4.000
98  	  N  	  0.204  	  4.000
99  	  N  	  0.202  	  4.000
100  	  N  	  0.200  	  4.000
