For Query: algorithms or statistical packages for anova regression using least squares generalized linear models system design capabilities formula are of interest student s t test wilcoxon and sign tests multivariate univariate components can be included standards copyright 1976 association computing problem statement computer systems queries search binary tree log data analysis technique lack set algorithm minimum presented

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  N  	  0.667  	  0.400
04  	  R  	  0.750  	  0.600
05  	  R  	  0.800  	  0.800
06  	  R  	  0.833  	  1.000
07  	  R  	  0.857  	  1.200
08  	  N  	  0.750  	  1.200
09  	  R  	  0.778  	  1.400
10  	  N  	  0.700  	  1.400
11  	  N  	  0.636  	  1.400
12  	  N  	  0.583  	  1.400
13  	  R  	  0.615  	  1.600
14  	  N  	  0.571  	  1.600
15  	  N  	  0.533  	  1.600
16  	  N  	  0.500  	  1.600
17  	  N  	  0.471  	  1.600
18  	  N  	  0.444  	  1.600
19  	  N  	  0.421  	  1.600
20  	  N  	  0.400  	  1.600
21  	  N  	  0.381  	  1.600
22  	  R  	  0.409  	  1.800
23  	  R  	  0.435  	  2.000
24  	  N  	  0.417  	  2.000
25  	  N  	  0.400  	  2.000
26  	  R  	  0.423  	  2.200
27  	  R  	  0.444  	  2.400
28  	  R  	  0.464  	  2.600
29  	  N  	  0.448  	  2.600
30  	  N  	  0.433  	  2.600
31  	  N  	  0.419  	  2.600
32  	  N  	  0.406  	  2.600
33  	  N  	  0.394  	  2.600
34  	  N  	  0.382  	  2.600
35  	  N  	  0.371  	  2.600
36  	  N  	  0.361  	  2.600
37  	  N  	  0.351  	  2.600
38  	  N  	  0.342  	  2.600
39  	  N  	  0.333  	  2.600
40  	  N  	  0.325  	  2.600
41  	  N  	  0.317  	  2.600
42  	  N  	  0.310  	  2.600
43  	  N  	  0.302  	  2.600
44  	  N  	  0.295  	  2.600
45  	  N  	  0.289  	  2.600
46  	  N  	  0.283  	  2.600
47  	  N  	  0.277  	  2.600
48  	  R  	  0.292  	  2.800
49  	  R  	  0.306  	  3.000
50  	  N  	  0.300  	  3.000
51  	  N  	  0.294  	  3.000
52  	  N  	  0.288  	  3.000
53  	  N  	  0.283  	  3.000
54  	  N  	  0.278  	  3.000
55  	  N  	  0.273  	  3.000
56  	  N  	  0.268  	  3.000
57  	  N  	  0.263  	  3.000
58  	  N  	  0.259  	  3.000
59  	  N  	  0.254  	  3.000
60  	  N  	  0.250  	  3.000
61  	  N  	  0.246  	  3.000
62  	  N  	  0.242  	  3.000
63  	  N  	  0.238  	  3.000
64  	  N  	  0.234  	  3.000
65  	  N  	  0.231  	  3.000
66  	  N  	  0.227  	  3.000
67  	  N  	  0.224  	  3.000
68  	  N  	  0.221  	  3.000
69  	  N  	  0.217  	  3.000
70  	  N  	  0.214  	  3.000
71  	  R  	  0.225  	  3.200
72  	  N  	  0.222  	  3.200
73  	  N  	  0.219  	  3.200
74  	  N  	  0.216  	  3.200
75  	  R  	  0.227  	  3.400
76  	  N  	  0.224  	  3.400
77  	  N  	  0.221  	  3.400
78  	  N  	  0.218  	  3.400
79  	  N  	  0.215  	  3.400
80  	  N  	  0.212  	  3.400
81  	  N  	  0.210  	  3.400
82  	  N  	  0.207  	  3.400
83  	  N  	  0.205  	  3.400
84  	  N  	  0.202  	  3.400
85  	  N  	  0.200  	  3.400
86  	  N  	  0.198  	  3.400
87  	  N  	  0.195  	  3.400
88  	  N  	  0.193  	  3.400
89  	  N  	  0.191  	  3.400
90  	  N  	  0.189  	  3.400
91  	  N  	  0.187  	  3.400
92  	  N  	  0.185  	  3.400
93  	  N  	  0.183  	  3.400
94  	  N  	  0.181  	  3.400
95  	  N  	  0.179  	  3.400
96  	  N  	  0.177  	  3.400
97  	  N  	  0.175  	  3.400
98  	  N  	  0.173  	  3.400
99  	  N  	  0.172  	  3.400
100  	  N  	  0.170  	  3.400
