For Query: the use of computer science principles e g data structures numerical methods in generating optimization linear programming algorithms this includes issues khachian russian ellipsoidal algorithm and complexity such integrals convergence improvement improper integration maintenance software enhancement management application program time characteristics development programmer clipping polygon polygons plane system experimental design differences

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  N  	  0.667  	  0.400
04  	  N  	  0.500  	  0.400
05  	  R  	  0.600  	  0.600
06  	  R  	  0.667  	  0.800
07  	  R  	  0.714  	  1.000
08  	  N  	  0.625  	  1.000
09  	  R  	  0.667  	  1.200
10  	  N  	  0.600  	  1.200
11  	  N  	  0.545  	  1.200
12  	  N  	  0.500  	  1.200
13  	  N  	  0.462  	  1.200
14  	  N  	  0.429  	  1.200
15  	  N  	  0.400  	  1.200
16  	  N  	  0.375  	  1.200
17  	  N  	  0.353  	  1.200
18  	  R  	  0.389  	  1.400
19  	  N  	  0.368  	  1.400
20  	  R  	  0.400  	  1.600
21  	  N  	  0.381  	  1.600
22  	  R  	  0.409  	  1.800
23  	  N  	  0.391  	  1.800
24  	  N  	  0.375  	  1.800
25  	  R  	  0.400  	  2.000
26  	  N  	  0.385  	  2.000
27  	  N  	  0.370  	  2.000
28  	  N  	  0.357  	  2.000
29  	  N  	  0.345  	  2.000
30  	  N  	  0.333  	  2.000
31  	  N  	  0.323  	  2.000
32  	  N  	  0.312  	  2.000
33  	  N  	  0.303  	  2.000
34  	  N  	  0.294  	  2.000
35  	  N  	  0.286  	  2.000
36  	  N  	  0.278  	  2.000
37  	  N  	  0.270  	  2.000
38  	  N  	  0.263  	  2.000
39  	  N  	  0.256  	  2.000
40  	  N  	  0.250  	  2.000
41  	  N  	  0.244  	  2.000
42  	  N  	  0.238  	  2.000
43  	  N  	  0.233  	  2.000
44  	  N  	  0.227  	  2.000
45  	  N  	  0.222  	  2.000
46  	  N  	  0.217  	  2.000
47  	  N  	  0.213  	  2.000
48  	  N  	  0.208  	  2.000
49  	  N  	  0.204  	  2.000
50  	  N  	  0.200  	  2.000
51  	  N  	  0.196  	  2.000
52  	  N  	  0.192  	  2.000
53  	  N  	  0.189  	  2.000
54  	  N  	  0.185  	  2.000
55  	  N  	  0.182  	  2.000
56  	  N  	  0.179  	  2.000
57  	  N  	  0.175  	  2.000
58  	  N  	  0.172  	  2.000
59  	  N  	  0.169  	  2.000
60  	  N  	  0.167  	  2.000
61  	  N  	  0.164  	  2.000
62  	  N  	  0.161  	  2.000
63  	  N  	  0.159  	  2.000
64  	  N  	  0.156  	  2.000
65  	  N  	  0.154  	  2.000
66  	  N  	  0.152  	  2.000
67  	  N  	  0.149  	  2.000
68  	  N  	  0.147  	  2.000
69  	  N  	  0.145  	  2.000
70  	  N  	  0.143  	  2.000
71  	  N  	  0.141  	  2.000
72  	  N  	  0.139  	  2.000
73  	  N  	  0.137  	  2.000
74  	  N  	  0.135  	  2.000
75  	  N  	  0.133  	  2.000
76  	  R  	  0.145  	  2.200
77  	  N  	  0.143  	  2.200
78  	  N  	  0.141  	  2.200
79  	  N  	  0.139  	  2.200
80  	  N  	  0.138  	  2.200
81  	  N  	  0.136  	  2.200
82  	  N  	  0.134  	  2.200
83  	  N  	  0.133  	  2.200
84  	  N  	  0.131  	  2.200
85  	  N  	  0.129  	  2.200
86  	  N  	  0.128  	  2.200
87  	  N  	  0.126  	  2.200
88  	  N  	  0.125  	  2.200
89  	  N  	  0.124  	  2.200
90  	  N  	  0.122  	  2.200
91  	  N  	  0.121  	  2.200
92  	  N  	  0.120  	  2.200
93  	  N  	  0.118  	  2.200
94  	  N  	  0.117  	  2.200
95  	  N  	  0.116  	  2.200
96  	  N  	  0.115  	  2.200
97  	  N  	  0.113  	  2.200
98  	  N  	  0.112  	  2.200
99  	  N  	  0.111  	  2.200
100  	  N  	  0.110  	  2.200
