For Query: information retrieval articles by gerard salton or others about clustering bibliographic coupling use of citations co the vector space model boolean search methods using inverted files feedback etc g origin method shifts qr symmetric storage data program representation organization matrix algorithm tridiagonal form number programming automatic memory digit ordered proof

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  R  	  1.000  	  0.600
04  	  R  	  1.000  	  0.800
05  	  R  	  1.000  	  1.000
06  	  N  	  0.833  	  1.000
07  	  R  	  0.857  	  1.200
08  	  N  	  0.750  	  1.200
09  	  N  	  0.667  	  1.200
10  	  N  	  0.600  	  1.200
11  	  R  	  0.636  	  1.400
12  	  R  	  0.667  	  1.600
13  	  R  	  0.692  	  1.800
14  	  R  	  0.714  	  2.000
15  	  R  	  0.733  	  2.200
16  	  N  	  0.688  	  2.200
17  	  N  	  0.647  	  2.200
18  	  R  	  0.667  	  2.400
19  	  N  	  0.632  	  2.400
20  	  R  	  0.650  	  2.600
21  	  N  	  0.619  	  2.600
22  	  R  	  0.636  	  2.800
23  	  R  	  0.652  	  3.000
24  	  N  	  0.625  	  3.000
25  	  R  	  0.640  	  3.200
26  	  R  	  0.654  	  3.400
27  	  N  	  0.630  	  3.400
28  	  N  	  0.607  	  3.400
29  	  N  	  0.586  	  3.400
30  	  N  	  0.567  	  3.400
31  	  N  	  0.548  	  3.400
32  	  R  	  0.562  	  3.600
33  	  N  	  0.545  	  3.600
34  	  N  	  0.529  	  3.600
35  	  N  	  0.514  	  3.600
36  	  N  	  0.500  	  3.600
37  	  N  	  0.486  	  3.600
38  	  N  	  0.474  	  3.600
39  	  N  	  0.462  	  3.600
40  	  N  	  0.450  	  3.600
41  	  N  	  0.439  	  3.600
42  	  N  	  0.429  	  3.600
43  	  N  	  0.419  	  3.600
44  	  N  	  0.409  	  3.600
45  	  R  	  0.422  	  3.800
46  	  N  	  0.413  	  3.800
47  	  N  	  0.404  	  3.800
48  	  N  	  0.396  	  3.800
49  	  N  	  0.388  	  3.800
50  	  N  	  0.380  	  3.800
51  	  N  	  0.373  	  3.800
52  	  N  	  0.365  	  3.800
53  	  N  	  0.358  	  3.800
54  	  N  	  0.352  	  3.800
55  	  N  	  0.345  	  3.800
56  	  N  	  0.339  	  3.800
57  	  N  	  0.333  	  3.800
58  	  N  	  0.328  	  3.800
59  	  N  	  0.322  	  3.800
60  	  N  	  0.317  	  3.800
61  	  N  	  0.311  	  3.800
62  	  N  	  0.306  	  3.800
63  	  N  	  0.302  	  3.800
64  	  N  	  0.297  	  3.800
65  	  N  	  0.292  	  3.800
66  	  N  	  0.288  	  3.800
67  	  N  	  0.284  	  3.800
68  	  N  	  0.279  	  3.800
69  	  N  	  0.275  	  3.800
70  	  N  	  0.271  	  3.800
71  	  N  	  0.268  	  3.800
72  	  N  	  0.264  	  3.800
73  	  N  	  0.260  	  3.800
74  	  R  	  0.270  	  4.000
75  	  N  	  0.267  	  4.000
76  	  N  	  0.263  	  4.000
77  	  N  	  0.260  	  4.000
78  	  N  	  0.256  	  4.000
79  	  N  	  0.253  	  4.000
80  	  R  	  0.263  	  4.200
81  	  N  	  0.259  	  4.200
82  	  N  	  0.256  	  4.200
83  	  N  	  0.253  	  4.200
84  	  N  	  0.250  	  4.200
85  	  N  	  0.247  	  4.200
86  	  N  	  0.244  	  4.200
87  	  N  	  0.241  	  4.200
88  	  N  	  0.239  	  4.200
89  	  N  	  0.236  	  4.200
90  	  N  	  0.233  	  4.200
91  	  N  	  0.231  	  4.200
92  	  N  	  0.228  	  4.200
93  	  N  	  0.226  	  4.200
94  	  N  	  0.223  	  4.200
95  	  N  	  0.221  	  4.200
96  	  N  	  0.219  	  4.200
97  	  R  	  0.227  	  4.400
98  	  N  	  0.224  	  4.400
99  	  N  	  0.222  	  4.400
100  	  N  	  0.220  	  4.400
