For Query: articles describing relationship data types concurrency type process synchronization attempt processes type correct message passing system notion types messages check sender message receiver treating bit stream type

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.200
03  	  R  	  0.667  	  0.400
04  	  N  	  0.500  	  0.400
05  	  N  	  0.400  	  0.400
06  	  N  	  0.333  	  0.400
07  	  R  	  0.429  	  0.600
08  	  R  	  0.500  	  0.800
09  	  N  	  0.444  	  0.800
10  	  N  	  0.400  	  0.800
11  	  N  	  0.364  	  0.800
12  	  R  	  0.417  	  1.000
13  	  N  	  0.385  	  1.000
14  	  N  	  0.357  	  1.000
15  	  N  	  0.333  	  1.000
16  	  N  	  0.312  	  1.000
17  	  N  	  0.294  	  1.000
18  	  N  	  0.278  	  1.000
19  	  N  	  0.263  	  1.000
20  	  N  	  0.250  	  1.000
21  	  R  	  0.286  	  1.200
22  	  N  	  0.273  	  1.200
23  	  N  	  0.261  	  1.200
24  	  N  	  0.250  	  1.200
25  	  N  	  0.240  	  1.200
26  	  N  	  0.231  	  1.200
27  	  N  	  0.222  	  1.200
28  	  N  	  0.214  	  1.200
29  	  N  	  0.207  	  1.200
30  	  N  	  0.200  	  1.200
31  	  N  	  0.194  	  1.200
32  	  N  	  0.188  	  1.200
33  	  N  	  0.182  	  1.200
34  	  N  	  0.176  	  1.200
35  	  N  	  0.171  	  1.200
36  	  N  	  0.167  	  1.200
37  	  N  	  0.162  	  1.200
38  	  N  	  0.158  	  1.200
39  	  N  	  0.154  	  1.200
40  	  N  	  0.150  	  1.200
41  	  N  	  0.146  	  1.200
42  	  N  	  0.143  	  1.200
43  	  N  	  0.140  	  1.200
44  	  N  	  0.136  	  1.200
45  	  N  	  0.133  	  1.200
46  	  N  	  0.130  	  1.200
47  	  N  	  0.128  	  1.200
48  	  N  	  0.125  	  1.200
49  	  N  	  0.122  	  1.200
50  	  N  	  0.120  	  1.200
51  	  N  	  0.118  	  1.200
52  	  N  	  0.115  	  1.200
53  	  N  	  0.113  	  1.200
54  	  N  	  0.111  	  1.200
55  	  N  	  0.109  	  1.200
56  	  N  	  0.107  	  1.200
57  	  N  	  0.105  	  1.200
58  	  N  	  0.103  	  1.200
59  	  N  	  0.102  	  1.200
60  	  N  	  0.100  	  1.200
61  	  N  	  0.098  	  1.200
62  	  N  	  0.097  	  1.200
63  	  N  	  0.095  	  1.200
64  	  N  	  0.094  	  1.200
65  	  R  	  0.108  	  1.400
66  	  N  	  0.106  	  1.400
67  	  N  	  0.104  	  1.400
68  	  N  	  0.103  	  1.400
69  	  N  	  0.101  	  1.400
70  	  N  	  0.100  	  1.400
71  	  N  	  0.099  	  1.400
72  	  N  	  0.097  	  1.400
73  	  N  	  0.096  	  1.400
74  	  N  	  0.095  	  1.400
75  	  N  	  0.093  	  1.400
76  	  N  	  0.092  	  1.400
77  	  N  	  0.091  	  1.400
78  	  N  	  0.090  	  1.400
79  	  N  	  0.089  	  1.400
80  	  N  	  0.087  	  1.400
81  	  N  	  0.086  	  1.400
82  	  N  	  0.085  	  1.400
83  	  N  	  0.084  	  1.400
84  	  N  	  0.083  	  1.400
85  	  N  	  0.082  	  1.400
86  	  N  	  0.081  	  1.400
87  	  N  	  0.080  	  1.400
88  	  N  	  0.080  	  1.400
89  	  N  	  0.079  	  1.400
90  	  N  	  0.078  	  1.400
91  	  N  	  0.077  	  1.400
92  	  N  	  0.076  	  1.400
93  	  N  	  0.075  	  1.400
94  	  N  	  0.074  	  1.400
95  	  N  	  0.074  	  1.400
96  	  N  	  0.073  	  1.400
97  	  N  	  0.072  	  1.400
98  	  N  	  0.071  	  1.400
99  	  N  	  0.071  	  1.400
100  	  N  	  0.070  	  1.400
