For Query: performance evaluation modelling computer systems

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  N  	  0.667  	  0.400
04  	  N  	  0.500  	  0.400
05  	  R  	  0.600  	  0.600
06  	  R  	  0.667  	  0.800
07  	  R  	  0.714  	  1.000
08  	  R  	  0.750  	  1.200
09  	  N  	  0.667  	  1.200
10  	  N  	  0.600  	  1.200
11  	  N  	  0.545  	  1.200
12  	  R  	  0.583  	  1.400
13  	  N  	  0.538  	  1.400
14  	  N  	  0.500  	  1.400
15  	  R  	  0.533  	  1.600
16  	  R  	  0.562  	  1.800
17  	  R  	  0.588  	  2.000
18  	  R  	  0.611  	  2.200
19  	  N  	  0.579  	  2.200
20  	  N  	  0.550  	  2.200
21  	  N  	  0.524  	  2.200
22  	  N  	  0.500  	  2.200
23  	  N  	  0.478  	  2.200
24  	  N  	  0.458  	  2.200
25  	  N  	  0.440  	  2.200
26  	  R  	  0.462  	  2.400
27  	  N  	  0.444  	  2.400
28  	  N  	  0.429  	  2.400
29  	  N  	  0.414  	  2.400
30  	  N  	  0.400  	  2.400
31  	  N  	  0.387  	  2.400
32  	  N  	  0.375  	  2.400
33  	  N  	  0.364  	  2.400
34  	  R  	  0.382  	  2.600
35  	  N  	  0.371  	  2.600
36  	  N  	  0.361  	  2.600
37  	  N  	  0.351  	  2.600
38  	  R  	  0.368  	  2.800
39  	  N  	  0.359  	  2.800
40  	  N  	  0.350  	  2.800
41  	  N  	  0.341  	  2.800
42  	  R  	  0.357  	  3.000
43  	  R  	  0.372  	  3.200
44  	  N  	  0.364  	  3.200
45  	  R  	  0.378  	  3.400
46  	  N  	  0.370  	  3.400
47  	  R  	  0.383  	  3.600
48  	  R  	  0.396  	  3.800
49  	  N  	  0.388  	  3.800
50  	  N  	  0.380  	  3.800
51  	  N  	  0.373  	  3.800
52  	  N  	  0.365  	  3.800
53  	  N  	  0.358  	  3.800
54  	  N  	  0.352  	  3.800
55  	  R  	  0.364  	  4.000
56  	  N  	  0.357  	  4.000
57  	  N  	  0.351  	  4.000
58  	  N  	  0.345  	  4.000
59  	  N  	  0.339  	  4.000
60  	  N  	  0.333  	  4.000
61  	  N  	  0.328  	  4.000
62  	  N  	  0.323  	  4.000
63  	  N  	  0.317  	  4.000
64  	  N  	  0.312  	  4.000
65  	  N  	  0.308  	  4.000
66  	  N  	  0.303  	  4.000
67  	  N  	  0.299  	  4.000
68  	  N  	  0.294  	  4.000
69  	  N  	  0.290  	  4.000
70  	  N  	  0.286  	  4.000
71  	  N  	  0.282  	  4.000
72  	  N  	  0.278  	  4.000
73  	  N  	  0.274  	  4.000
74  	  N  	  0.270  	  4.000
75  	  N  	  0.267  	  4.000
76  	  R  	  0.276  	  4.200
77  	  N  	  0.273  	  4.200
78  	  N  	  0.269  	  4.200
79  	  N  	  0.266  	  4.200
80  	  R  	  0.275  	  4.400
81  	  N  	  0.272  	  4.400
82  	  N  	  0.268  	  4.400
83  	  N  	  0.265  	  4.400
84  	  N  	  0.262  	  4.400
85  	  R  	  0.271  	  4.600
86  	  N  	  0.267  	  4.600
87  	  N  	  0.264  	  4.600
88  	  N  	  0.261  	  4.600
89  	  N  	  0.258  	  4.600
90  	  N  	  0.256  	  4.600
91  	  N  	  0.253  	  4.600
92  	  N  	  0.250  	  4.600
93  	  N  	  0.247  	  4.600
94  	  N  	  0.245  	  4.600
95  	  N  	  0.242  	  4.600
96  	  N  	  0.240  	  4.600
97  	  N  	  0.237  	  4.600
98  	  N  	  0.235  	  4.600
99  	  N  	  0.232  	  4.600
100  	  N  	  0.230  	  4.600
