For Query: memory management aspects operating systems

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  N  	  0.667  	  0.400
04  	  N  	  0.500  	  0.400
05  	  R  	  0.600  	  0.600
06  	  R  	  0.667  	  0.800
07  	  N  	  0.571  	  0.800
08  	  R  	  0.625  	  1.000
09  	  R  	  0.667  	  1.200
10  	  R  	  0.700  	  1.400
11  	  R  	  0.727  	  1.600
12  	  N  	  0.667  	  1.600
13  	  N  	  0.615  	  1.600
14  	  N  	  0.571  	  1.600
15  	  N  	  0.533  	  1.600
16  	  R  	  0.562  	  1.800
17  	  R  	  0.588  	  2.000
18  	  N  	  0.556  	  2.000
19  	  N  	  0.526  	  2.000
20  	  R  	  0.550  	  2.200
21  	  N  	  0.524  	  2.200
22  	  R  	  0.545  	  2.400
23  	  N  	  0.522  	  2.400
24  	  N  	  0.500  	  2.400
25  	  N  	  0.480  	  2.400
26  	  N  	  0.462  	  2.400
27  	  N  	  0.444  	  2.400
28  	  N  	  0.429  	  2.400
29  	  R  	  0.448  	  2.600
30  	  N  	  0.433  	  2.600
31  	  N  	  0.419  	  2.600
32  	  N  	  0.406  	  2.600
33  	  N  	  0.394  	  2.600
34  	  N  	  0.382  	  2.600
35  	  R  	  0.400  	  2.800
36  	  N  	  0.389  	  2.800
37  	  N  	  0.378  	  2.800
38  	  N  	  0.368  	  2.800
39  	  N  	  0.359  	  2.800
40  	  N  	  0.350  	  2.800
41  	  N  	  0.341  	  2.800
42  	  N  	  0.333  	  2.800
43  	  R  	  0.349  	  3.000
44  	  N  	  0.341  	  3.000
45  	  N  	  0.333  	  3.000
46  	  N  	  0.326  	  3.000
47  	  N  	  0.319  	  3.000
48  	  N  	  0.312  	  3.000
49  	  N  	  0.306  	  3.000
50  	  N  	  0.300  	  3.000
51  	  N  	  0.294  	  3.000
52  	  N  	  0.288  	  3.000
53  	  N  	  0.283  	  3.000
54  	  N  	  0.278  	  3.000
55  	  N  	  0.273  	  3.000
56  	  N  	  0.268  	  3.000
57  	  N  	  0.263  	  3.000
58  	  N  	  0.259  	  3.000
59  	  N  	  0.254  	  3.000
60  	  N  	  0.250  	  3.000
61  	  N  	  0.246  	  3.000
62  	  R  	  0.258  	  3.200
63  	  N  	  0.254  	  3.200
64  	  N  	  0.250  	  3.200
65  	  N  	  0.246  	  3.200
66  	  N  	  0.242  	  3.200
67  	  N  	  0.239  	  3.200
68  	  N  	  0.235  	  3.200
69  	  N  	  0.232  	  3.200
70  	  R  	  0.243  	  3.400
71  	  R  	  0.254  	  3.600
72  	  N  	  0.250  	  3.600
73  	  N  	  0.247  	  3.600
74  	  N  	  0.243  	  3.600
75  	  N  	  0.240  	  3.600
76  	  N  	  0.237  	  3.600
77  	  N  	  0.234  	  3.600
78  	  N  	  0.231  	  3.600
79  	  N  	  0.228  	  3.600
80  	  N  	  0.225  	  3.600
81  	  N  	  0.222  	  3.600
82  	  N  	  0.220  	  3.600
83  	  N  	  0.217  	  3.600
84  	  N  	  0.214  	  3.600
85  	  R  	  0.224  	  3.800
86  	  N  	  0.221  	  3.800
87  	  N  	  0.218  	  3.800
88  	  N  	  0.216  	  3.800
89  	  N  	  0.213  	  3.800
90  	  N  	  0.211  	  3.800
91  	  N  	  0.209  	  3.800
92  	  N  	  0.207  	  3.800
93  	  N  	  0.204  	  3.800
94  	  N  	  0.202  	  3.800
95  	  N  	  0.200  	  3.800
96  	  N  	  0.198  	  3.800
97  	  N  	  0.196  	  3.800
98  	  N  	  0.194  	  3.800
99  	  N  	  0.192  	  3.800
100  	  N  	  0.190  	  3.800
