For Query: parallel languages languages for parallel computation

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  R  	  1.000  	  0.600
04  	  N  	  0.750  	  0.600
05  	  N  	  0.600  	  0.600
06  	  N  	  0.500  	  0.600
07  	  R  	  0.571  	  0.800
08  	  R  	  0.625  	  1.000
09  	  R  	  0.667  	  1.200
10  	  N  	  0.600  	  1.200
11  	  N  	  0.545  	  1.200
12  	  R  	  0.583  	  1.400
13  	  R  	  0.615  	  1.600
14  	  R  	  0.643  	  1.800
15  	  R  	  0.667  	  2.000
16  	  R  	  0.688  	  2.200
17  	  N  	  0.647  	  2.200
18  	  N  	  0.611  	  2.200
19  	  N  	  0.579  	  2.200
20  	  R  	  0.600  	  2.400
21  	  R  	  0.619  	  2.600
22  	  R  	  0.636  	  2.800
23  	  N  	  0.609  	  2.800
24  	  N  	  0.583  	  2.800
25  	  R  	  0.600  	  3.000
26  	  N  	  0.577  	  3.000
27  	  R  	  0.593  	  3.200
28  	  N  	  0.571  	  3.200
29  	  N  	  0.552  	  3.200
30  	  N  	  0.533  	  3.200
31  	  N  	  0.516  	  3.200
32  	  N  	  0.500  	  3.200
33  	  R  	  0.515  	  3.400
34  	  N  	  0.500  	  3.400
35  	  N  	  0.486  	  3.400
36  	  N  	  0.472  	  3.400
37  	  N  	  0.459  	  3.400
38  	  R  	  0.474  	  3.600
39  	  N  	  0.462  	  3.600
40  	  N  	  0.450  	  3.600
41  	  N  	  0.439  	  3.600
42  	  N  	  0.429  	  3.600
43  	  N  	  0.419  	  3.600
44  	  N  	  0.409  	  3.600
45  	  R  	  0.422  	  3.800
46  	  N  	  0.413  	  3.800
47  	  N  	  0.404  	  3.800
48  	  N  	  0.396  	  3.800
49  	  N  	  0.388  	  3.800
50  	  N  	  0.380  	  3.800
51  	  N  	  0.373  	  3.800
52  	  N  	  0.365  	  3.800
53  	  N  	  0.358  	  3.800
54  	  N  	  0.352  	  3.800
55  	  N  	  0.345  	  3.800
56  	  N  	  0.339  	  3.800
57  	  N  	  0.333  	  3.800
58  	  N  	  0.328  	  3.800
59  	  N  	  0.322  	  3.800
60  	  N  	  0.317  	  3.800
61  	  R  	  0.328  	  4.000
62  	  N  	  0.323  	  4.000
63  	  N  	  0.317  	  4.000
64  	  N  	  0.312  	  4.000
65  	  N  	  0.308  	  4.000
66  	  R  	  0.318  	  4.200
67  	  N  	  0.313  	  4.200
68  	  N  	  0.309  	  4.200
69  	  N  	  0.304  	  4.200
70  	  N  	  0.300  	  4.200
71  	  N  	  0.296  	  4.200
72  	  N  	  0.292  	  4.200
73  	  N  	  0.288  	  4.200
74  	  R  	  0.297  	  4.400
75  	  N  	  0.293  	  4.400
76  	  N  	  0.289  	  4.400
77  	  N  	  0.286  	  4.400
78  	  N  	  0.282  	  4.400
79  	  N  	  0.278  	  4.400
80  	  N  	  0.275  	  4.400
81  	  N  	  0.272  	  4.400
82  	  N  	  0.268  	  4.400
83  	  N  	  0.265  	  4.400
84  	  N  	  0.262  	  4.400
85  	  N  	  0.259  	  4.400
86  	  N  	  0.256  	  4.400
87  	  N  	  0.253  	  4.400
88  	  N  	  0.250  	  4.400
89  	  N  	  0.247  	  4.400
90  	  N  	  0.244  	  4.400
91  	  R  	  0.253  	  4.600
92  	  N  	  0.250  	  4.600
93  	  N  	  0.247  	  4.600
94  	  R  	  0.255  	  4.800
95  	  N  	  0.253  	  4.800
96  	  N  	  0.250  	  4.800
97  	  N  	  0.247  	  4.800
98  	  N  	  0.245  	  4.800
99  	  N  	  0.242  	  4.800
100  	  N  	  0.240  	  4.800
