For Query: algorithms or statistical packages for anova regression using least squares or generalized linear models system design capabilities statistical formula are of interest student s t test wilcoxon and sign tests multivariate and univariate components can be included

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  R  	  0.333  	  0.200
04  	  R  	  0.500  	  0.400
05  	  R  	  0.600  	  0.600
06  	  N  	  0.500  	  0.600
07  	  N  	  0.429  	  0.600
08  	  N  	  0.375  	  0.600
09  	  N  	  0.333  	  0.600
10  	  R  	  0.400  	  0.800
11  	  R  	  0.455  	  1.000
12  	  N  	  0.417  	  1.000
13  	  N  	  0.385  	  1.000
14  	  R  	  0.429  	  1.200
15  	  N  	  0.400  	  1.200
16  	  N  	  0.375  	  1.200
17  	  N  	  0.353  	  1.200
18  	  R  	  0.389  	  1.400
19  	  N  	  0.368  	  1.400
20  	  N  	  0.350  	  1.400
21  	  R  	  0.381  	  1.600
22  	  N  	  0.364  	  1.600
23  	  N  	  0.348  	  1.600
24  	  R  	  0.375  	  1.800
25  	  N  	  0.360  	  1.800
26  	  N  	  0.346  	  1.800
27  	  N  	  0.333  	  1.800
28  	  N  	  0.321  	  1.800
29  	  R  	  0.345  	  2.000
30  	  N  	  0.333  	  2.000
31  	  N  	  0.323  	  2.000
32  	  R  	  0.344  	  2.200
33  	  N  	  0.333  	  2.200
34  	  N  	  0.324  	  2.200
35  	  N  	  0.314  	  2.200
36  	  N  	  0.306  	  2.200
37  	  N  	  0.297  	  2.200
38  	  N  	  0.289  	  2.200
39  	  N  	  0.282  	  2.200
40  	  N  	  0.275  	  2.200
41  	  N  	  0.268  	  2.200
42  	  N  	  0.262  	  2.200
43  	  N  	  0.256  	  2.200
44  	  N  	  0.250  	  2.200
45  	  N  	  0.244  	  2.200
46  	  N  	  0.239  	  2.200
47  	  N  	  0.234  	  2.200
48  	  N  	  0.229  	  2.200
49  	  N  	  0.224  	  2.200
50  	  R  	  0.240  	  2.400
51  	  N  	  0.235  	  2.400
52  	  N  	  0.231  	  2.400
53  	  N  	  0.226  	  2.400
54  	  N  	  0.222  	  2.400
55  	  N  	  0.218  	  2.400
56  	  N  	  0.214  	  2.400
57  	  R  	  0.228  	  2.600
58  	  N  	  0.224  	  2.600
59  	  N  	  0.220  	  2.600
60  	  N  	  0.217  	  2.600
61  	  N  	  0.213  	  2.600
62  	  N  	  0.210  	  2.600
63  	  N  	  0.206  	  2.600
64  	  N  	  0.203  	  2.600
65  	  R  	  0.215  	  2.800
66  	  N  	  0.212  	  2.800
67  	  N  	  0.209  	  2.800
68  	  N  	  0.206  	  2.800
69  	  N  	  0.203  	  2.800
70  	  N  	  0.200  	  2.800
71  	  N  	  0.197  	  2.800
72  	  N  	  0.194  	  2.800
73  	  N  	  0.192  	  2.800
74  	  N  	  0.189  	  2.800
75  	  N  	  0.187  	  2.800
76  	  N  	  0.184  	  2.800
77  	  N  	  0.182  	  2.800
78  	  N  	  0.179  	  2.800
79  	  N  	  0.177  	  2.800
80  	  N  	  0.175  	  2.800
81  	  N  	  0.173  	  2.800
82  	  N  	  0.171  	  2.800
83  	  N  	  0.169  	  2.800
84  	  N  	  0.167  	  2.800
85  	  N  	  0.165  	  2.800
86  	  N  	  0.163  	  2.800
87  	  N  	  0.161  	  2.800
88  	  N  	  0.159  	  2.800
89  	  N  	  0.157  	  2.800
90  	  N  	  0.156  	  2.800
91  	  N  	  0.154  	  2.800
92  	  N  	  0.152  	  2.800
93  	  N  	  0.151  	  2.800
94  	  N  	  0.149  	  2.800
95  	  N  	  0.147  	  2.800
96  	  N  	  0.146  	  2.800
97  	  N  	  0.144  	  2.800
98  	  N  	  0.143  	  2.800
99  	  N  	  0.141  	  2.800
100  	  N  	  0.140  	  2.800
