For Query: analysis perception shape humans computers shape descriptions shape recognition computer dimensional shapes measures circularity shape matching

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.200
03  	  N  	  0.333  	  0.200
04  	  R  	  0.500  	  0.400
05  	  N  	  0.400  	  0.400
06  	  N  	  0.333  	  0.400
07  	  N  	  0.286  	  0.400
08  	  N  	  0.250  	  0.400
09  	  N  	  0.222  	  0.400
10  	  N  	  0.200  	  0.400
11  	  N  	  0.182  	  0.400
12  	  R  	  0.250  	  0.600
13  	  N  	  0.231  	  0.600
14  	  N  	  0.214  	  0.600
15  	  N  	  0.200  	  0.600
16  	  R  	  0.250  	  0.800
17  	  N  	  0.235  	  0.800
18  	  N  	  0.222  	  0.800
19  	  N  	  0.211  	  0.800
20  	  N  	  0.200  	  0.800
21  	  N  	  0.190  	  0.800
22  	  N  	  0.182  	  0.800
23  	  N  	  0.174  	  0.800
24  	  N  	  0.167  	  0.800
25  	  N  	  0.160  	  0.800
26  	  N  	  0.154  	  0.800
27  	  N  	  0.148  	  0.800
28  	  N  	  0.143  	  0.800
29  	  N  	  0.138  	  0.800
30  	  N  	  0.133  	  0.800
31  	  N  	  0.129  	  0.800
32  	  N  	  0.125  	  0.800
33  	  N  	  0.121  	  0.800
34  	  R  	  0.147  	  1.000
35  	  N  	  0.143  	  1.000
36  	  N  	  0.139  	  1.000
37  	  N  	  0.135  	  1.000
38  	  N  	  0.132  	  1.000
39  	  N  	  0.128  	  1.000
40  	  N  	  0.125  	  1.000
41  	  R  	  0.146  	  1.200
42  	  N  	  0.143  	  1.200
43  	  N  	  0.140  	  1.200
44  	  N  	  0.136  	  1.200
45  	  N  	  0.133  	  1.200
46  	  N  	  0.130  	  1.200
47  	  N  	  0.128  	  1.200
48  	  N  	  0.125  	  1.200
49  	  N  	  0.122  	  1.200
50  	  N  	  0.120  	  1.200
51  	  N  	  0.118  	  1.200
52  	  N  	  0.115  	  1.200
53  	  N  	  0.113  	  1.200
54  	  N  	  0.111  	  1.200
55  	  N  	  0.109  	  1.200
56  	  N  	  0.107  	  1.200
57  	  N  	  0.105  	  1.200
58  	  N  	  0.103  	  1.200
59  	  N  	  0.102  	  1.200
60  	  N  	  0.100  	  1.200
61  	  N  	  0.098  	  1.200
62  	  R  	  0.113  	  1.400
63  	  N  	  0.111  	  1.400
64  	  N  	  0.109  	  1.400
65  	  N  	  0.108  	  1.400
66  	  N  	  0.106  	  1.400
67  	  N  	  0.104  	  1.400
68  	  N  	  0.103  	  1.400
69  	  N  	  0.101  	  1.400
70  	  N  	  0.100  	  1.400
71  	  N  	  0.099  	  1.400
72  	  N  	  0.097  	  1.400
73  	  N  	  0.096  	  1.400
74  	  N  	  0.095  	  1.400
75  	  N  	  0.093  	  1.400
76  	  N  	  0.092  	  1.400
77  	  N  	  0.091  	  1.400
78  	  N  	  0.090  	  1.400
79  	  N  	  0.089  	  1.400
80  	  N  	  0.087  	  1.400
81  	  N  	  0.086  	  1.400
82  	  N  	  0.085  	  1.400
83  	  N  	  0.084  	  1.400
84  	  N  	  0.083  	  1.400
85  	  R  	  0.094  	  1.600
86  	  N  	  0.093  	  1.600
87  	  N  	  0.092  	  1.600
88  	  R  	  0.102  	  1.800
89  	  N  	  0.101  	  1.800
90  	  N  	  0.100  	  1.800
91  	  N  	  0.099  	  1.800
92  	  N  	  0.098  	  1.800
93  	  N  	  0.097  	  1.800
94  	  N  	  0.096  	  1.800
95  	  N  	  0.095  	  1.800
96  	  N  	  0.094  	  1.800
97  	  N  	  0.093  	  1.800
98  	  N  	  0.092  	  1.800
99  	  N  	  0.091  	  1.800
100  	  R  	  0.100  	  2.000
