For Query: parallel languages languages parallel computation

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  N  	  0.000  	  0.000
04  	  R  	  0.250  	  0.200
05  	  R  	  0.400  	  0.400
06  	  R  	  0.500  	  0.600
07  	  R  	  0.571  	  0.800
08  	  R  	  0.625  	  1.000
09  	  R  	  0.667  	  1.200
10  	  R  	  0.700  	  1.400
11  	  N  	  0.636  	  1.400
12  	  N  	  0.583  	  1.400
13  	  R  	  0.615  	  1.600
14  	  R  	  0.643  	  1.800
15  	  R  	  0.667  	  2.000
16  	  N  	  0.625  	  2.000
17  	  N  	  0.588  	  2.000
18  	  N  	  0.556  	  2.000
19  	  N  	  0.526  	  2.000
20  	  N  	  0.500  	  2.000
21  	  N  	  0.476  	  2.000
22  	  N  	  0.455  	  2.000
23  	  R  	  0.478  	  2.200
24  	  N  	  0.458  	  2.200
25  	  N  	  0.440  	  2.200
26  	  N  	  0.423  	  2.200
27  	  R  	  0.444  	  2.400
28  	  R  	  0.464  	  2.600
29  	  R  	  0.483  	  2.800
30  	  N  	  0.467  	  2.800
31  	  N  	  0.452  	  2.800
32  	  N  	  0.438  	  2.800
33  	  N  	  0.424  	  2.800
34  	  R  	  0.441  	  3.000
35  	  N  	  0.429  	  3.000
36  	  R  	  0.444  	  3.200
37  	  N  	  0.432  	  3.200
38  	  N  	  0.421  	  3.200
39  	  R  	  0.436  	  3.400
40  	  N  	  0.425  	  3.400
41  	  N  	  0.415  	  3.400
42  	  N  	  0.405  	  3.400
43  	  N  	  0.395  	  3.400
44  	  R  	  0.409  	  3.600
45  	  N  	  0.400  	  3.600
46  	  N  	  0.391  	  3.600
47  	  N  	  0.383  	  3.600
48  	  R  	  0.396  	  3.800
49  	  R  	  0.408  	  4.000
50  	  N  	  0.400  	  4.000
51  	  N  	  0.392  	  4.000
52  	  N  	  0.385  	  4.000
53  	  N  	  0.377  	  4.000
54  	  N  	  0.370  	  4.000
55  	  N  	  0.364  	  4.000
56  	  N  	  0.357  	  4.000
57  	  N  	  0.351  	  4.000
58  	  N  	  0.345  	  4.000
59  	  N  	  0.339  	  4.000
60  	  N  	  0.333  	  4.000
61  	  N  	  0.328  	  4.000
62  	  N  	  0.323  	  4.000
63  	  N  	  0.317  	  4.000
64  	  N  	  0.312  	  4.000
65  	  N  	  0.308  	  4.000
66  	  N  	  0.303  	  4.000
67  	  N  	  0.299  	  4.000
68  	  N  	  0.294  	  4.000
69  	  N  	  0.290  	  4.000
70  	  N  	  0.286  	  4.000
71  	  N  	  0.282  	  4.000
72  	  N  	  0.278  	  4.000
73  	  R  	  0.288  	  4.200
74  	  N  	  0.284  	  4.200
75  	  N  	  0.280  	  4.200
76  	  N  	  0.276  	  4.200
77  	  N  	  0.273  	  4.200
78  	  N  	  0.269  	  4.200
79  	  N  	  0.266  	  4.200
80  	  N  	  0.263  	  4.200
81  	  N  	  0.259  	  4.200
82  	  N  	  0.256  	  4.200
83  	  N  	  0.253  	  4.200
84  	  N  	  0.250  	  4.200
85  	  N  	  0.247  	  4.200
86  	  N  	  0.244  	  4.200
87  	  N  	  0.241  	  4.200
88  	  R  	  0.250  	  4.400
89  	  N  	  0.247  	  4.400
90  	  N  	  0.244  	  4.400
91  	  N  	  0.242  	  4.400
92  	  N  	  0.239  	  4.400
93  	  N  	  0.237  	  4.400
94  	  N  	  0.234  	  4.400
95  	  N  	  0.232  	  4.400
96  	  N  	  0.229  	  4.400
97  	  N  	  0.227  	  4.400
98  	  N  	  0.224  	  4.400
99  	  N  	  0.222  	  4.400
100  	  N  	  0.220  	  4.400
