For Query: parallel languages languages for parallel computation

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  R  	  1.000  	  0.600
04  	  N  	  0.750  	  0.600
05  	  N  	  0.600  	  0.600
06  	  R  	  0.667  	  0.800
07  	  R  	  0.714  	  1.000
08  	  R  	  0.750  	  1.200
09  	  R  	  0.778  	  1.400
10  	  R  	  0.800  	  1.600
11  	  N  	  0.727  	  1.600
12  	  N  	  0.667  	  1.600
13  	  N  	  0.615  	  1.600
14  	  R  	  0.643  	  1.800
15  	  N  	  0.600  	  1.800
16  	  R  	  0.625  	  2.000
17  	  R  	  0.647  	  2.200
18  	  R  	  0.667  	  2.400
19  	  N  	  0.632  	  2.400
20  	  R  	  0.650  	  2.600
21  	  R  	  0.667  	  2.800
22  	  R  	  0.682  	  3.000
23  	  R  	  0.696  	  3.200
24  	  N  	  0.667  	  3.200
25  	  N  	  0.640  	  3.200
26  	  N  	  0.615  	  3.200
27  	  R  	  0.630  	  3.400
28  	  N  	  0.607  	  3.400
29  	  R  	  0.621  	  3.600
30  	  N  	  0.600  	  3.600
31  	  N  	  0.581  	  3.600
32  	  N  	  0.562  	  3.600
33  	  N  	  0.545  	  3.600
34  	  R  	  0.559  	  3.800
35  	  N  	  0.543  	  3.800
36  	  N  	  0.528  	  3.800
37  	  N  	  0.514  	  3.800
38  	  N  	  0.500  	  3.800
39  	  N  	  0.487  	  3.800
40  	  N  	  0.475  	  3.800
41  	  N  	  0.463  	  3.800
42  	  N  	  0.452  	  3.800
43  	  N  	  0.442  	  3.800
44  	  N  	  0.432  	  3.800
45  	  N  	  0.422  	  3.800
46  	  N  	  0.413  	  3.800
47  	  N  	  0.404  	  3.800
48  	  N  	  0.396  	  3.800
49  	  N  	  0.388  	  3.800
50  	  N  	  0.380  	  3.800
51  	  N  	  0.373  	  3.800
52  	  N  	  0.365  	  3.800
53  	  N  	  0.358  	  3.800
54  	  N  	  0.352  	  3.800
55  	  N  	  0.345  	  3.800
56  	  N  	  0.339  	  3.800
57  	  N  	  0.333  	  3.800
58  	  N  	  0.328  	  3.800
59  	  N  	  0.322  	  3.800
60  	  N  	  0.317  	  3.800
61  	  N  	  0.311  	  3.800
62  	  N  	  0.306  	  3.800
63  	  N  	  0.302  	  3.800
64  	  N  	  0.297  	  3.800
65  	  N  	  0.292  	  3.800
66  	  N  	  0.288  	  3.800
67  	  N  	  0.284  	  3.800
68  	  N  	  0.279  	  3.800
69  	  N  	  0.275  	  3.800
70  	  N  	  0.271  	  3.800
71  	  N  	  0.268  	  3.800
72  	  N  	  0.264  	  3.800
73  	  N  	  0.260  	  3.800
74  	  N  	  0.257  	  3.800
75  	  N  	  0.253  	  3.800
76  	  N  	  0.250  	  3.800
77  	  N  	  0.247  	  3.800
78  	  N  	  0.244  	  3.800
79  	  N  	  0.241  	  3.800
80  	  N  	  0.237  	  3.800
81  	  N  	  0.235  	  3.800
82  	  N  	  0.232  	  3.800
83  	  N  	  0.229  	  3.800
84  	  N  	  0.226  	  3.800
85  	  N  	  0.224  	  3.800
86  	  N  	  0.221  	  3.800
87  	  N  	  0.218  	  3.800
88  	  N  	  0.216  	  3.800
89  	  N  	  0.213  	  3.800
90  	  N  	  0.211  	  3.800
91  	  N  	  0.209  	  3.800
92  	  R  	  0.217  	  4.000
93  	  N  	  0.215  	  4.000
94  	  N  	  0.213  	  4.000
95  	  N  	  0.211  	  4.000
96  	  N  	  0.208  	  4.000
97  	  N  	  0.206  	  4.000
98  	  N  	  0.204  	  4.000
99  	  R  	  0.212  	  4.200
100  	  N  	  0.210  	  4.200
