For Query: analysis and perception of shape by humans and computers shape descriptions shape recognition by computer two dimensional shapes measures of circularity shape matching

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.200
03  	  N  	  0.333  	  0.200
04  	  N  	  0.250  	  0.200
05  	  N  	  0.200  	  0.200
06  	  N  	  0.167  	  0.200
07  	  R  	  0.286  	  0.400
08  	  N  	  0.250  	  0.400
09  	  N  	  0.222  	  0.400
10  	  N  	  0.200  	  0.400
11  	  N  	  0.182  	  0.400
12  	  R  	  0.250  	  0.600
13  	  R  	  0.308  	  0.800
14  	  R  	  0.357  	  1.000
15  	  N  	  0.333  	  1.000
16  	  N  	  0.312  	  1.000
17  	  N  	  0.294  	  1.000
18  	  R  	  0.333  	  1.200
19  	  R  	  0.368  	  1.400
20  	  N  	  0.350  	  1.400
21  	  N  	  0.333  	  1.400
22  	  N  	  0.318  	  1.400
23  	  N  	  0.304  	  1.400
24  	  N  	  0.292  	  1.400
25  	  N  	  0.280  	  1.400
26  	  N  	  0.269  	  1.400
27  	  N  	  0.259  	  1.400
28  	  R  	  0.286  	  1.600
29  	  N  	  0.276  	  1.600
30  	  N  	  0.267  	  1.600
31  	  N  	  0.258  	  1.600
32  	  R  	  0.281  	  1.800
33  	  N  	  0.273  	  1.800
34  	  N  	  0.265  	  1.800
35  	  R  	  0.286  	  2.000
36  	  N  	  0.278  	  2.000
37  	  N  	  0.270  	  2.000
38  	  R  	  0.289  	  2.200
39  	  N  	  0.282  	  2.200
40  	  R  	  0.300  	  2.400
41  	  N  	  0.293  	  2.400
42  	  N  	  0.286  	  2.400
43  	  N  	  0.279  	  2.400
44  	  N  	  0.273  	  2.400
45  	  N  	  0.267  	  2.400
46  	  N  	  0.261  	  2.400
47  	  N  	  0.255  	  2.400
48  	  N  	  0.250  	  2.400
49  	  R  	  0.265  	  2.600
50  	  N  	  0.260  	  2.600
51  	  N  	  0.255  	  2.600
52  	  N  	  0.250  	  2.600
53  	  N  	  0.245  	  2.600
54  	  N  	  0.241  	  2.600
55  	  N  	  0.236  	  2.600
56  	  N  	  0.232  	  2.600
57  	  N  	  0.228  	  2.600
58  	  R  	  0.241  	  2.800
59  	  N  	  0.237  	  2.800
60  	  N  	  0.233  	  2.800
61  	  N  	  0.230  	  2.800
62  	  N  	  0.226  	  2.800
63  	  N  	  0.222  	  2.800
64  	  N  	  0.219  	  2.800
65  	  N  	  0.215  	  2.800
66  	  R  	  0.227  	  3.000
67  	  R  	  0.239  	  3.200
68  	  N  	  0.235  	  3.200
69  	  N  	  0.232  	  3.200
70  	  N  	  0.229  	  3.200
71  	  N  	  0.225  	  3.200
72  	  N  	  0.222  	  3.200
73  	  N  	  0.219  	  3.200
74  	  N  	  0.216  	  3.200
75  	  N  	  0.213  	  3.200
76  	  R  	  0.224  	  3.400
77  	  R  	  0.234  	  3.600
78  	  N  	  0.231  	  3.600
79  	  N  	  0.228  	  3.600
80  	  N  	  0.225  	  3.600
81  	  N  	  0.222  	  3.600
82  	  N  	  0.220  	  3.600
83  	  N  	  0.217  	  3.600
84  	  R  	  0.226  	  3.800
85  	  N  	  0.224  	  3.800
86  	  N  	  0.221  	  3.800
87  	  N  	  0.218  	  3.800
88  	  N  	  0.216  	  3.800
89  	  N  	  0.213  	  3.800
90  	  N  	  0.211  	  3.800
91  	  N  	  0.209  	  3.800
92  	  N  	  0.207  	  3.800
93  	  N  	  0.204  	  3.800
94  	  N  	  0.202  	  3.800
95  	  R  	  0.211  	  4.000
96  	  N  	  0.208  	  4.000
97  	  N  	  0.206  	  4.000
98  	  N  	  0.204  	  4.000
99  	  N  	  0.202  	  4.000
100  	  N  	  0.200  	  4.000
