For Query: fast algorithm for context free language recognition or parsing

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.200
03  	  R  	  0.667  	  0.400
04  	  N  	  0.500  	  0.400
05  	  N  	  0.400  	  0.400
06  	  N  	  0.333  	  0.400
07  	  N  	  0.286  	  0.400
08  	  R  	  0.375  	  0.600
09  	  N  	  0.333  	  0.600
10  	  R  	  0.400  	  0.800
11  	  R  	  0.455  	  1.000
12  	  R  	  0.500  	  1.200
13  	  R  	  0.538  	  1.400
14  	  N  	  0.500  	  1.400
15  	  R  	  0.533  	  1.600
16  	  R  	  0.562  	  1.800
17  	  N  	  0.529  	  1.800
18  	  N  	  0.500  	  1.800
19  	  N  	  0.474  	  1.800
20  	  N  	  0.450  	  1.800
21  	  N  	  0.429  	  1.800
22  	  N  	  0.409  	  1.800
23  	  R  	  0.435  	  2.000
24  	  N  	  0.417  	  2.000
25  	  N  	  0.400  	  2.000
26  	  R  	  0.423  	  2.200
27  	  N  	  0.407  	  2.200
28  	  N  	  0.393  	  2.200
29  	  N  	  0.379  	  2.200
30  	  N  	  0.367  	  2.200
31  	  R  	  0.387  	  2.400
32  	  R  	  0.406  	  2.600
33  	  N  	  0.394  	  2.600
34  	  N  	  0.382  	  2.600
35  	  N  	  0.371  	  2.600
36  	  N  	  0.361  	  2.600
37  	  N  	  0.351  	  2.600
38  	  N  	  0.342  	  2.600
39  	  N  	  0.333  	  2.600
40  	  N  	  0.325  	  2.600
41  	  N  	  0.317  	  2.600
42  	  N  	  0.310  	  2.600
43  	  R  	  0.326  	  2.800
44  	  N  	  0.318  	  2.800
45  	  N  	  0.311  	  2.800
46  	  N  	  0.304  	  2.800
47  	  N  	  0.298  	  2.800
48  	  N  	  0.292  	  2.800
49  	  R  	  0.306  	  3.000
50  	  N  	  0.300  	  3.000
51  	  N  	  0.294  	  3.000
52  	  N  	  0.288  	  3.000
53  	  N  	  0.283  	  3.000
54  	  R  	  0.296  	  3.200
55  	  N  	  0.291  	  3.200
56  	  N  	  0.286  	  3.200
57  	  N  	  0.281  	  3.200
58  	  N  	  0.276  	  3.200
59  	  N  	  0.271  	  3.200
60  	  N  	  0.267  	  3.200
61  	  N  	  0.262  	  3.200
62  	  N  	  0.258  	  3.200
63  	  N  	  0.254  	  3.200
64  	  N  	  0.250  	  3.200
65  	  N  	  0.246  	  3.200
66  	  N  	  0.242  	  3.200
67  	  N  	  0.239  	  3.200
68  	  N  	  0.235  	  3.200
69  	  N  	  0.232  	  3.200
70  	  N  	  0.229  	  3.200
71  	  N  	  0.225  	  3.200
72  	  N  	  0.222  	  3.200
73  	  N  	  0.219  	  3.200
74  	  N  	  0.216  	  3.200
75  	  N  	  0.213  	  3.200
76  	  N  	  0.211  	  3.200
77  	  N  	  0.208  	  3.200
78  	  N  	  0.205  	  3.200
79  	  N  	  0.203  	  3.200
80  	  N  	  0.200  	  3.200
81  	  N  	  0.198  	  3.200
82  	  N  	  0.195  	  3.200
83  	  N  	  0.193  	  3.200
84  	  N  	  0.190  	  3.200
85  	  N  	  0.188  	  3.200
86  	  N  	  0.186  	  3.200
87  	  N  	  0.184  	  3.200
88  	  N  	  0.182  	  3.200
89  	  N  	  0.180  	  3.200
90  	  N  	  0.178  	  3.200
91  	  N  	  0.176  	  3.200
92  	  N  	  0.174  	  3.200
93  	  N  	  0.172  	  3.200
94  	  N  	  0.170  	  3.200
95  	  N  	  0.168  	  3.200
96  	  N  	  0.167  	  3.200
97  	  N  	  0.165  	  3.200
98  	  N  	  0.163  	  3.200
99  	  N  	  0.162  	  3.200
100  	  N  	  0.160  	  3.200
