For Query: memory management aspects of operating systems

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.200
03  	  R  	  0.667  	  0.400
04  	  N  	  0.500  	  0.400
05  	  N  	  0.400  	  0.400
06  	  N  	  0.333  	  0.400
07  	  N  	  0.286  	  0.400
08  	  R  	  0.375  	  0.600
09  	  N  	  0.333  	  0.600
10  	  N  	  0.300  	  0.600
11  	  N  	  0.273  	  0.600
12  	  R  	  0.333  	  0.800
13  	  N  	  0.308  	  0.800
14  	  R  	  0.357  	  1.000
15  	  R  	  0.400  	  1.200
16  	  R  	  0.438  	  1.400
17  	  N  	  0.412  	  1.400
18  	  N  	  0.389  	  1.400
19  	  N  	  0.368  	  1.400
20  	  N  	  0.350  	  1.400
21  	  N  	  0.333  	  1.400
22  	  N  	  0.318  	  1.400
23  	  N  	  0.304  	  1.400
24  	  N  	  0.292  	  1.400
25  	  R  	  0.320  	  1.600
26  	  N  	  0.308  	  1.600
27  	  N  	  0.296  	  1.600
28  	  N  	  0.286  	  1.600
29  	  R  	  0.310  	  1.800
30  	  N  	  0.300  	  1.800
31  	  N  	  0.290  	  1.800
32  	  N  	  0.281  	  1.800
33  	  R  	  0.303  	  2.000
34  	  N  	  0.294  	  2.000
35  	  N  	  0.286  	  2.000
36  	  N  	  0.278  	  2.000
37  	  R  	  0.297  	  2.200
38  	  N  	  0.289  	  2.200
39  	  N  	  0.282  	  2.200
40  	  N  	  0.275  	  2.200
41  	  R  	  0.293  	  2.400
42  	  N  	  0.286  	  2.400
43  	  N  	  0.279  	  2.400
44  	  N  	  0.273  	  2.400
45  	  N  	  0.267  	  2.400
46  	  N  	  0.261  	  2.400
47  	  N  	  0.255  	  2.400
48  	  R  	  0.271  	  2.600
49  	  N  	  0.265  	  2.600
50  	  N  	  0.260  	  2.600
51  	  N  	  0.255  	  2.600
52  	  N  	  0.250  	  2.600
53  	  N  	  0.245  	  2.600
54  	  N  	  0.241  	  2.600
55  	  N  	  0.236  	  2.600
56  	  N  	  0.232  	  2.600
57  	  N  	  0.228  	  2.600
58  	  N  	  0.224  	  2.600
59  	  N  	  0.220  	  2.600
60  	  N  	  0.217  	  2.600
61  	  N  	  0.213  	  2.600
62  	  N  	  0.210  	  2.600
63  	  R  	  0.222  	  2.800
64  	  N  	  0.219  	  2.800
65  	  N  	  0.215  	  2.800
66  	  N  	  0.212  	  2.800
67  	  N  	  0.209  	  2.800
68  	  N  	  0.206  	  2.800
69  	  N  	  0.203  	  2.800
70  	  N  	  0.200  	  2.800
71  	  N  	  0.197  	  2.800
72  	  N  	  0.194  	  2.800
73  	  N  	  0.192  	  2.800
74  	  N  	  0.189  	  2.800
75  	  N  	  0.187  	  2.800
76  	  N  	  0.184  	  2.800
77  	  N  	  0.182  	  2.800
78  	  N  	  0.179  	  2.800
79  	  N  	  0.177  	  2.800
80  	  N  	  0.175  	  2.800
81  	  N  	  0.173  	  2.800
82  	  N  	  0.171  	  2.800
83  	  N  	  0.169  	  2.800
84  	  N  	  0.167  	  2.800
85  	  N  	  0.165  	  2.800
86  	  N  	  0.163  	  2.800
87  	  N  	  0.161  	  2.800
88  	  N  	  0.159  	  2.800
89  	  N  	  0.157  	  2.800
90  	  N  	  0.156  	  2.800
91  	  N  	  0.154  	  2.800
92  	  N  	  0.152  	  2.800
93  	  N  	  0.151  	  2.800
94  	  N  	  0.149  	  2.800
95  	  N  	  0.147  	  2.800
96  	  N  	  0.146  	  2.800
97  	  N  	  0.144  	  2.800
98  	  N  	  0.143  	  2.800
99  	  N  	  0.141  	  2.800
100  	  N  	  0.140  	  2.800
