
For query : portabl oper system

1 Q0 CACM-3127 1 41.11577025710795 tfidf_StemNoStop
1 Q0 CACM-1591 2 33.91082786178687 tfidf_StemNoStop
1 Q0 CACM-2319 3 32.21407727329836 tfidf_StemNoStop
1 Q0 CACM-1680 4 32.21407727329836 tfidf_StemNoStop
1 Q0 CACM-2740 5 31.640432441141108 tfidf_StemNoStop
1 Q0 CACM-2424 6 25.988627797509963 tfidf_StemNoStop
1 Q0 CACM-1930 7 25.857106914703024 tfidf_StemNoStop
1 Q0 CACM-1844 8 25.45125882732759 tfidf_StemNoStop
1 Q0 CACM-2379 9 24.303969163013083 tfidf_StemNoStop
1 Q0 CACM-3068 10 23.73032433085583 tfidf_StemNoStop
1 Q0 CACM-2188 11 22.057757650350577 tfidf_StemNoStop
1 Q0 CACM-2541 12 22.045665696358952 tfidf_StemNoStop
1 Q0 CACM-2629 13 22.045665696358952 tfidf_StemNoStop
1 Q0 CACM-2246 14 21.651133652681402 tfidf_StemNoStop
1 Q0 CACM-1747 15 21.484112818193324 tfidf_StemNoStop
1 Q0 CACM-1033 16 20.91046798603607 tfidf_StemNoStop
1 Q0 CACM-2317 17 20.348915107870447 tfidf_StemNoStop
1 Q0 CACM-3087 18 19.78736222970482 tfidf_StemNoStop
1 Q0 CACM-2632 19 19.77527027571319 tfidf_StemNoStop
1 Q0 CACM-1462 20 19.77527027571319 tfidf_StemNoStop
1 Q0 CACM-2542 21 19.225809351539194 tfidf_StemNoStop
1 Q0 CACM-2092 22 19.213717397547565 tfidf_StemNoStop
1 Q0 CACM-1750 23 18.65216451938194 tfidf_StemNoStop
1 Q0 CACM-2378 24 17.51696680905906 tfidf_StemNoStop
1 Q0 CACM-1236 25 17.51696680905906 tfidf_StemNoStop
1 Q0 CACM-1719 26 16.96750588488506 tfidf_StemNoStop
1 Q0 CACM-1534 27 16.955413930893435 tfidf_StemNoStop
1 Q0 CACM-1749 28 16.393861052727807 tfidf_StemNoStop
1 Q0 CACM-1264 29 16.393861052727807 tfidf_StemNoStop
1 Q0 CACM-2622 30 16.393861052727807 tfidf_StemNoStop
1 Q0 CACM-2798 31 16.393861052727807 tfidf_StemNoStop
1 Q0 CACM-2372 32 16.393861052727807 tfidf_StemNoStop
1 Q0 CACM-3025 33 16.393861052727807 tfidf_StemNoStop
1 Q0 CACM-1827 34 15.83230817456218 tfidf_StemNoStop
1 Q0 CACM-1665 35 15.83230817456218 tfidf_StemNoStop
1 Q0 CACM-1938 36 15.83230817456218 tfidf_StemNoStop
1 Q0 CACM-2920 37 15.820216220570554 tfidf_StemNoStop
1 Q0 CACM-2812 38 15.270755296396553 tfidf_StemNoStop
1 Q0 CACM-2344 39 15.270755296396553 tfidf_StemNoStop
1 Q0 CACM-2955 40 15.270755296396553 tfidf_StemNoStop
1 Q0 CACM-2311 41 15.270755296396553 tfidf_StemNoStop
1 Q0 CACM-2080 42 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-2357 43 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-1728 44 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-1657 45 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-972 46 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-585 47 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-3026 48 15.258663342404928 tfidf_StemNoStop
1 Q0 CACM-1334 49 15.246571388413301 tfidf_StemNoStop
1 Q0 CACM-1853 50 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-2153 51 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-1695 52 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-2358 53 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-1108 54 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-1519 55 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-2840 56 14.697110464239302 tfidf_StemNoStop
1 Q0 CACM-2479 57 14.135557586073674 tfidf_StemNoStop
1 Q0 CACM-2522 58 14.135557586073674 tfidf_StemNoStop
1 Q0 CACM-2151 59 14.135557586073674 tfidf_StemNoStop
1 Q0 CACM-3090 60 14.135557586073674 tfidf_StemNoStop
1 Q0 CACM-1393 61 14.135557586073674 tfidf_StemNoStop
1 Q0 CACM-2470 62 14.135557586073674 tfidf_StemNoStop
1 Q0 CACM-2342 63 14.123465632082048 tfidf_StemNoStop
1 Q0 CACM-3072 64 13.574004707908047 tfidf_StemNoStop
1 Q0 CACM-2314 65 13.574004707908047 tfidf_StemNoStop
1 Q0 CACM-1959 66 13.574004707908047 tfidf_StemNoStop
1 Q0 CACM-2482 67 13.56191275391642 tfidf_StemNoStop
1 Q0 CACM-2219 68 13.56191275391642 tfidf_StemNoStop
1 Q0 CACM-2597 69 13.56191275391642 tfidf_StemNoStop
1 Q0 CACM-2868 70 13.56191275391642 tfidf_StemNoStop
1 Q0 CACM-2555 71 13.549820799924795 tfidf_StemNoStop
1 Q0 CACM-2697 72 13.000359875750796 tfidf_StemNoStop
1 Q0 CACM-3077 73 13.000359875750796 tfidf_StemNoStop
1 Q0 CACM-3112 74 13.000359875750796 tfidf_StemNoStop
1 Q0 CACM-1752 75 13.000359875750796 tfidf_StemNoStop
1 Q0 CACM-2111 76 13.000359875750796 tfidf_StemNoStop
1 Q0 CACM-3006 77 12.988267921759167 tfidf_StemNoStop
1 Q0 CACM-3002 78 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2535 79 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2380 80 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-3089 81 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2624 82 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2741 83 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2878 84 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2105 85 12.438806997585168 tfidf_StemNoStop
1 Q0 CACM-2859 86 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-3012 87 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-2948 88 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-3048 89 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-1885 90 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-2345 91 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-2002 92 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-2198 93 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-637 94 11.877254119419542 tfidf_StemNoStop
1 Q0 CACM-2882 95 11.877254119419542 tfidf_StemNoStop
