For Query: analysis and perception of shape by humans and computers shape descriptions shape recognition by computer two dimensional shapes measures of circularity shape matching

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  R  	  0.500  	  0.200
03  	  N  	  0.333  	  0.200
04  	  N  	  0.250  	  0.200
05  	  N  	  0.200  	  0.200
06  	  N  	  0.167  	  0.200
07  	  N  	  0.143  	  0.200
08  	  N  	  0.125  	  0.200
09  	  R  	  0.222  	  0.400
10  	  N  	  0.200  	  0.400
11  	  N  	  0.182  	  0.400
12  	  R  	  0.250  	  0.600
13  	  R  	  0.308  	  0.800
14  	  R  	  0.357  	  1.000
15  	  R  	  0.400  	  1.200
16  	  N  	  0.375  	  1.200
17  	  N  	  0.353  	  1.200
18  	  N  	  0.333  	  1.200
19  	  R  	  0.368  	  1.400
20  	  R  	  0.400  	  1.600
21  	  R  	  0.429  	  1.800
22  	  N  	  0.409  	  1.800
23  	  R  	  0.435  	  2.000
24  	  N  	  0.417  	  2.000
25  	  R  	  0.440  	  2.200
26  	  R  	  0.462  	  2.400
27  	  N  	  0.444  	  2.400
28  	  N  	  0.429  	  2.400
29  	  N  	  0.414  	  2.400
30  	  N  	  0.400  	  2.400
31  	  N  	  0.387  	  2.400
32  	  N  	  0.375  	  2.400
33  	  N  	  0.364  	  2.400
34  	  R  	  0.382  	  2.600
35  	  N  	  0.371  	  2.600
36  	  N  	  0.361  	  2.600
37  	  N  	  0.351  	  2.600
38  	  N  	  0.342  	  2.600
39  	  N  	  0.333  	  2.600
40  	  N  	  0.325  	  2.600
41  	  N  	  0.317  	  2.600
42  	  N  	  0.310  	  2.600
43  	  N  	  0.302  	  2.600
44  	  N  	  0.295  	  2.600
45  	  N  	  0.289  	  2.600
46  	  N  	  0.283  	  2.600
47  	  N  	  0.277  	  2.600
48  	  N  	  0.271  	  2.600
49  	  N  	  0.265  	  2.600
50  	  N  	  0.260  	  2.600
51  	  N  	  0.255  	  2.600
52  	  N  	  0.250  	  2.600
53  	  N  	  0.245  	  2.600
54  	  N  	  0.241  	  2.600
55  	  N  	  0.236  	  2.600
56  	  R  	  0.250  	  2.800
57  	  N  	  0.246  	  2.800
58  	  N  	  0.241  	  2.800
59  	  N  	  0.237  	  2.800
60  	  N  	  0.233  	  2.800
61  	  N  	  0.230  	  2.800
62  	  N  	  0.226  	  2.800
63  	  N  	  0.222  	  2.800
64  	  N  	  0.219  	  2.800
65  	  N  	  0.215  	  2.800
66  	  R  	  0.227  	  3.000
67  	  N  	  0.224  	  3.000
68  	  N  	  0.221  	  3.000
69  	  N  	  0.217  	  3.000
70  	  N  	  0.214  	  3.000
71  	  N  	  0.211  	  3.000
72  	  N  	  0.208  	  3.000
73  	  R  	  0.219  	  3.200
74  	  N  	  0.216  	  3.200
75  	  N  	  0.213  	  3.200
76  	  N  	  0.211  	  3.200
77  	  N  	  0.208  	  3.200
78  	  N  	  0.205  	  3.200
79  	  N  	  0.203  	  3.200
80  	  N  	  0.200  	  3.200
81  	  N  	  0.198  	  3.200
82  	  N  	  0.195  	  3.200
83  	  N  	  0.193  	  3.200
84  	  N  	  0.190  	  3.200
85  	  N  	  0.188  	  3.200
86  	  N  	  0.186  	  3.200
87  	  R  	  0.195  	  3.400
88  	  N  	  0.193  	  3.400
89  	  N  	  0.191  	  3.400
90  	  N  	  0.189  	  3.400
91  	  N  	  0.187  	  3.400
92  	  N  	  0.185  	  3.400
93  	  N  	  0.183  	  3.400
94  	  N  	  0.181  	  3.400
95  	  N  	  0.179  	  3.400
96  	  N  	  0.177  	  3.400
97  	  N  	  0.175  	  3.400
98  	  N  	  0.173  	  3.400
99  	  N  	  0.172  	  3.400
100  	  N  	  0.170  	  3.400
