For Query: information retrieval articles by gerard salton or others about clustering bibliographic coupling use of citations or co citations the vector space model boolean search methods using inverted files feedback etc salton g

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  R  	  1.000  	  0.600
04  	  R  	  1.000  	  0.800
05  	  R  	  1.000  	  1.000
06  	  R  	  1.000  	  1.200
07  	  R  	  1.000  	  1.400
08  	  R  	  1.000  	  1.600
09  	  R  	  1.000  	  1.800
10  	  N  	  0.900  	  1.800
11  	  N  	  0.818  	  1.800
12  	  R  	  0.833  	  2.000
13  	  N  	  0.769  	  2.000
14  	  N  	  0.714  	  2.000
15  	  R  	  0.733  	  2.200
16  	  R  	  0.750  	  2.400
17  	  N  	  0.706  	  2.400
18  	  R  	  0.722  	  2.600
19  	  N  	  0.684  	  2.600
20  	  R  	  0.700  	  2.800
21  	  N  	  0.667  	  2.800
22  	  N  	  0.636  	  2.800
23  	  N  	  0.609  	  2.800
24  	  N  	  0.583  	  2.800
25  	  N  	  0.560  	  2.800
26  	  N  	  0.538  	  2.800
27  	  N  	  0.519  	  2.800
28  	  N  	  0.500  	  2.800
29  	  R  	  0.517  	  3.000
30  	  R  	  0.533  	  3.200
31  	  R  	  0.548  	  3.400
32  	  N  	  0.531  	  3.400
33  	  R  	  0.545  	  3.600
34  	  R  	  0.559  	  3.800
35  	  R  	  0.571  	  4.000
36  	  N  	  0.556  	  4.000
37  	  R  	  0.568  	  4.200
38  	  N  	  0.553  	  4.200
39  	  N  	  0.538  	  4.200
40  	  N  	  0.525  	  4.200
41  	  N  	  0.512  	  4.200
42  	  N  	  0.500  	  4.200
43  	  N  	  0.488  	  4.200
44  	  N  	  0.477  	  4.200
45  	  N  	  0.467  	  4.200
46  	  N  	  0.457  	  4.200
47  	  N  	  0.447  	  4.200
48  	  N  	  0.438  	  4.200
49  	  N  	  0.429  	  4.200
50  	  N  	  0.420  	  4.200
51  	  N  	  0.412  	  4.200
52  	  N  	  0.404  	  4.200
53  	  N  	  0.396  	  4.200
54  	  N  	  0.389  	  4.200
55  	  N  	  0.382  	  4.200
56  	  N  	  0.375  	  4.200
57  	  R  	  0.386  	  4.400
58  	  R  	  0.397  	  4.600
59  	  N  	  0.390  	  4.600
60  	  N  	  0.383  	  4.600
61  	  N  	  0.377  	  4.600
62  	  R  	  0.387  	  4.800
63  	  N  	  0.381  	  4.800
64  	  N  	  0.375  	  4.800
65  	  N  	  0.369  	  4.800
66  	  N  	  0.364  	  4.800
67  	  N  	  0.358  	  4.800
68  	  N  	  0.353  	  4.800
69  	  N  	  0.348  	  4.800
70  	  N  	  0.343  	  4.800
71  	  N  	  0.338  	  4.800
72  	  N  	  0.333  	  4.800
73  	  N  	  0.329  	  4.800
74  	  N  	  0.324  	  4.800
75  	  N  	  0.320  	  4.800
76  	  N  	  0.316  	  4.800
77  	  N  	  0.312  	  4.800
78  	  N  	  0.308  	  4.800
79  	  N  	  0.304  	  4.800
80  	  N  	  0.300  	  4.800
81  	  N  	  0.296  	  4.800
82  	  N  	  0.293  	  4.800
83  	  N  	  0.289  	  4.800
84  	  N  	  0.286  	  4.800
85  	  N  	  0.282  	  4.800
86  	  N  	  0.279  	  4.800
87  	  N  	  0.276  	  4.800
88  	  N  	  0.273  	  4.800
89  	  N  	  0.270  	  4.800
90  	  N  	  0.267  	  4.800
91  	  N  	  0.264  	  4.800
92  	  N  	  0.261  	  4.800
93  	  R  	  0.269  	  5.000
94  	  N  	  0.266  	  5.000
95  	  N  	  0.263  	  5.000
96  	  N  	  0.260  	  5.000
97  	  N  	  0.258  	  5.000
98  	  N  	  0.255  	  5.000
99  	  N  	  0.253  	  5.000
100  	  N  	  0.250  	  5.000
