For Query: parallel languages languages for parallel computation

RANK 	 R/N 	Precision 	  Recall

01  	  R  	  1.000  	  0.200
02  	  R  	  1.000  	  0.400
03  	  N  	  0.667  	  0.400
04  	  R  	  0.750  	  0.600
05  	  R  	  0.800  	  0.800
06  	  R  	  0.833  	  1.000
07  	  N  	  0.714  	  1.000
08  	  R  	  0.750  	  1.200
09  	  R  	  0.778  	  1.400
10  	  R  	  0.800  	  1.600
11  	  R  	  0.818  	  1.800
12  	  R  	  0.833  	  2.000
13  	  R  	  0.846  	  2.200
14  	  N  	  0.786  	  2.200
15  	  R  	  0.800  	  2.400
16  	  R  	  0.812  	  2.600
17  	  R  	  0.824  	  2.800
18  	  N  	  0.778  	  2.800
19  	  N  	  0.737  	  2.800
20  	  R  	  0.750  	  3.000
21  	  R  	  0.762  	  3.200
22  	  R  	  0.773  	  3.400
23  	  N  	  0.739  	  3.400
24  	  R  	  0.750  	  3.600
25  	  N  	  0.720  	  3.600
26  	  N  	  0.692  	  3.600
27  	  R  	  0.704  	  3.800
28  	  N  	  0.679  	  3.800
29  	  R  	  0.690  	  4.000
30  	  N  	  0.667  	  4.000
31  	  R  	  0.677  	  4.200
32  	  N  	  0.656  	  4.200
33  	  N  	  0.636  	  4.200
34  	  R  	  0.647  	  4.400
35  	  N  	  0.629  	  4.400
36  	  N  	  0.611  	  4.400
37  	  N  	  0.595  	  4.400
38  	  N  	  0.579  	  4.400
39  	  N  	  0.564  	  4.400
40  	  N  	  0.550  	  4.400
41  	  N  	  0.537  	  4.400
42  	  N  	  0.524  	  4.400
43  	  N  	  0.512  	  4.400
44  	  N  	  0.500  	  4.400
45  	  N  	  0.489  	  4.400
46  	  N  	  0.478  	  4.400
47  	  R  	  0.489  	  4.600
48  	  N  	  0.479  	  4.600
49  	  N  	  0.469  	  4.600
50  	  N  	  0.460  	  4.600
51  	  N  	  0.451  	  4.600
52  	  N  	  0.442  	  4.600
53  	  R  	  0.453  	  4.800
54  	  N  	  0.444  	  4.800
55  	  N  	  0.436  	  4.800
56  	  R  	  0.446  	  5.000
57  	  N  	  0.439  	  5.000
58  	  N  	  0.431  	  5.000
59  	  R  	  0.441  	  5.200
60  	  N  	  0.433  	  5.200
61  	  N  	  0.426  	  5.200
62  	  N  	  0.419  	  5.200
63  	  N  	  0.413  	  5.200
64  	  N  	  0.406  	  5.200
65  	  N  	  0.400  	  5.200
66  	  N  	  0.394  	  5.200
67  	  N  	  0.388  	  5.200
68  	  N  	  0.382  	  5.200
69  	  N  	  0.377  	  5.200
70  	  N  	  0.371  	  5.200
71  	  N  	  0.366  	  5.200
72  	  N  	  0.361  	  5.200
73  	  N  	  0.356  	  5.200
74  	  N  	  0.351  	  5.200
75  	  N  	  0.347  	  5.200
76  	  N  	  0.342  	  5.200
77  	  N  	  0.338  	  5.200
78  	  N  	  0.333  	  5.200
79  	  N  	  0.329  	  5.200
80  	  N  	  0.325  	  5.200
81  	  N  	  0.321  	  5.200
82  	  N  	  0.317  	  5.200
83  	  N  	  0.313  	  5.200
84  	  N  	  0.310  	  5.200
85  	  N  	  0.306  	  5.200
86  	  N  	  0.302  	  5.200
87  	  N  	  0.299  	  5.200
88  	  N  	  0.295  	  5.200
89  	  N  	  0.292  	  5.200
90  	  N  	  0.289  	  5.200
91  	  N  	  0.286  	  5.200
92  	  N  	  0.283  	  5.200
93  	  N  	  0.280  	  5.200
94  	  N  	  0.277  	  5.200
95  	  N  	  0.274  	  5.200
96  	  N  	  0.271  	  5.200
97  	  N  	  0.268  	  5.200
98  	  N  	  0.265  	  5.200
99  	  N  	  0.263  	  5.200
100  	  N  	  0.260  	  5.200
